"age,income,loanamount,creditscore,yearsexperience,gender,education,city,employmenttype,loanapproved,income_loan_ratio,risklevel,experiencegroup,incomegroup"
"35,15283.0,22709.0,747.0,22,Male,Masters,New York,Unemployed,0,0.6729930864414989,Low Risk,Expert,Low"
"36,66894.0,692.0,414.0,39,Female,Bachelors,Chicago,Self-Employed,0,96.66763005780346,High Risk,Expert,High"
"48,59734.0,23664.0,751.0,20,Male,Bachelors,San Francisco,Unemployed,0,2.5242562542258282,Low Risk,Senior,Medium"
"36,74606.0,19180.0,418.0,0,Female,Masters,Houston,Salaried,0,3.8897810218978104,High Risk,,High"
"66,32277.0,22286.0,392.0,24,Male,Phd,Houston,Self-Employed,0,1.4483083550210896,High Risk,Expert,Medium"
"63,49488.0,24020.0,820.0,30,Male,Phd,Chicago,Unemployed,0,2.0602830974188175,Low Risk,Expert,Medium"
"36,38909.0,23150.0,837.0,37,Male,Masters,Houston,Unemployed,0,1.6807343412526998,Low Risk,Expert,Medium"
"39,65822.0,3941.0,732.0,4,Female,Bachelors,San Francisco,Salaried,1,16.70185232174575,Low Risk,Junior,High"
"41,49460.0,11512.0,579.0,30,Male,Phd,Chicago,Self-Employed,0,4.29638637943016,High Risk,Expert,Medium"
"62,61562.0,22663.0,367.0,0,Male,Bachelors,Chicago,Unemployed,0,2.7164100075012136,High Risk,,High"
"29,50733.0,21598.0,430.0,29,Female,High School,San Francisco,Unemployed,0,2.348967496990462,High Risk,Expert,Medium"
"47,49488.0,13684.0,580.0,17,Male,Bachelors,Houston,Salaried,0,3.616486407483192,High Risk,Senior,Medium"
"55,3192.0,25901.0,812.0,7,Male,Bachelors,San Francisco,Self-Employed,0,0.12323848500057913,Low Risk,Mid,Low"
"48,53149.0,17949.0,300.0,25,Female,High School,Houston,Salaried,0,2.961112039667948,High Risk,Expert,Medium"
"53,46044.0,27086.0,731.0,39,Male,Phd,Houston,Unemployed,0,1.6999187772280884,Low Risk,Expert,Medium"
"36,55973.0,29680.0,690.0,14,Female,Phd,Houston,Self-Employed,1,1.8858827493261456,Low Risk,Senior,Medium"
"65,46218.0,22226.0,565.0,18,Male,Phd,San Francisco,Salaried,0,2.0794564923962926,High Risk,Senior,Medium"
"62,80271.0,24444.0,698.0,9,Male,Masters,San Francisco,Self-Employed,1,3.2838733431516935,Low Risk,Mid,High"
"53,53458.0,15132.0,555.0,23,Female,High School,New York,Self-Employed,0,3.5327782183452285,High Risk,Expert,Medium"
"47,43296.0,27138.0,694.0,15,Male,Bachelors,San Francisco,Self-Employed,1,1.5954012823347337,Low Risk,Senior,Medium"
"66,55060.0,21745.0,473.0,30,Female,High School,Chicago,Unemployed,0,2.532076339388365,High Risk,Expert,Medium"
"50,43570.0,17642.0,344.0,15,Male,High School,Chicago,Self-Employed,0,2.469674640063485,High Risk,Senior,Medium"
"35,51394.0,10249.0,440.0,15,Female,High School,Chicago,Salaried,0,5.0145380037076785,High Risk,Senior,Medium"
"69,31738.0,16116.0,838.0,27,Male,High School,Chicago,Self-Employed,0,1.9693472325639116,Low Risk,Expert,Medium"
"66,49871.0,11124.0,349.0,19,Male,Bachelors,New York,Self-Employed,0,4.483189500179791,High Risk,Senior,Medium"
"45,42832.0,26092.0,360.0,34,Male,High School,San Francisco,Unemployed,0,1.6415759619806838,High Risk,Expert,Medium"
"64,33159.0,29763.0,542.0,8,Male,Masters,San Francisco,Salaried,0,1.1141014010684407,High Risk,Mid,Medium"
"28,79636.0,27330.0,568.0,39,Male,High School,Houston,Self-Employed,0,2.9138675448225393,High Risk,Expert,High"
"50,50104.0,16317.0,456.0,17,Male,Phd,Houston,Unemployed,0,3.070662499233928,High Risk,Senior,Medium"
"34,37958.0,24773.0,575.0,14,Female,High School,Houston,Self-Employed,0,1.532232672667824,High Risk,Senior,Medium"
"23,54456.0,10549.0,330.0,29,Female,High School,Chicago,Self-Employed,1,5.1621954687648115,High Risk,Expert,Medium"
"21,30884.0,18422.0,307.0,31,Male,Phd,New York,Self-Employed,0,1.6764737813483879,High Risk,Expert,Medium"
"37,62605.0,8181.0,332.0,39,Male,Phd,New York,Unemployed,0,7.652487470969319,High Risk,Expert,High"
"65,80542.0,24546.0,751.0,26,Male,Phd,San Francisco,Self-Employed,1,3.281267823677992,Low Risk,Expert,High"
"64,37407.0,17156.0,748.0,26,Female,Bachelors,Houston,Unemployed,0,2.1804033574259734,Low Risk,Expert,Medium"
"44,68255.0,3563.0,336.0,18,Male,High School,Chicago,Salaried,0,19.15660959865282,High Risk,Senior,High"
"32,44272.0,14520.0,333.0,9,Male,High School,Houston,Self-Employed,0,3.049035812672176,High Risk,Mid,Medium"
"23,72587.0,34345.0,754.0,5,Male,High School,Chicago,Salaried,1,2.1134662978599503,Low Risk,Junior,High"
"64,82827.0,23283.0,743.0,23,Male,Phd,Houston,Salaried,1,3.5574023965983765,Low Risk,Expert,High"
"31,46494.0,26153.0,536.0,8,Male,Masters,San Francisco,Salaried,0,1.7777692807708485,High Risk,Mid,Medium"
"28,27196.0,21004.0,511.0,26,Male,High School,San Francisco,Unemployed,0,1.2948009902875643,High Risk,Expert,Low"
"56,64221.0,18548.0,439.0,6,Female,Phd,Houston,Unemployed,0,3.462421824455467,High Risk,Mid,High"
"26,53366.0,20125.0,660.0,5,Male,Phd,New York,Unemployed,0,2.651726708074534,Low Risk,Junior,Medium"
"43,57527.0,21963.0,603.0,32,Female,Phd,Chicago,Unemployed,0,2.619268770204435,Low Risk,Expert,Medium"
"33,44902.0,11227.0,595.0,20,Female,Bachelors,New York,Salaried,0,3.999465574062528,High Risk,Senior,Medium"
"22,36733.0,26104.0,451.0,37,Male,Phd,New York,Unemployed,0,1.407178976402084,High Risk,Expert,Medium"
"69,67405.0,28975.0,522.0,16,Male,Masters,Houston,Salaried,0,2.3263157894736843,High Risk,Senior,High"
"27,54797.0,18427.0,495.0,30,Female,Bachelors,Chicago,Salaried,0,2.9737341943886686,High Risk,Expert,Medium"
"67,28347.0,15816.0,598.0,36,Male,Phd,Chicago,Unemployed,0,1.792298937784522,High Risk,Expert,Low"
"20,60303.0,14065.0,828.0,10,Male,Masters,San Francisco,Salaried,0,4.287451119800925,Low Risk,Mid,High"
"30,57293.0,34074.0,787.0,27,Male,Masters,Houston,Unemployed,0,1.6814286552796853,Low Risk,Expert,Medium"
"60,45121.0,16382.0,510.0,4,Male,High School,Houston,Salaried,0,2.7543035038456845,High Risk,Junior,Medium"
"66,74297.0,25227.0,531.0,11,Female,Phd,Houston,Self-Employed,0,2.9451381456376104,High Risk,Senior,High"
"47,40727.0,18483.0,666.0,2,Female,Phd,San Francisco,Unemployed,0,2.203484282854515,Low Risk,Fresher,Medium"
"62,47465.0,18051.0,780.0,37,Female,High School,San Francisco,Salaried,1,2.6294942108470445,Low Risk,Expert,Medium"
"23,61530.0,13882.0,478.0,1,Male,Masters,Chicago,Unemployed,0,4.432358449791097,High Risk,Fresher,High"
"34,51151.0,12238.0,783.0,25,Female,Phd,San Francisco,Salaried,1,4.1796862232390914,Low Risk,Expert,Medium"
"62,29234.0,25919.0,794.0,1,Female,Bachelors,Houston,Unemployed,0,1.1278984528724103,Low Risk,Fresher,Low"
"68,52757.0,12057.0,846.0,11,Female,High School,Houston,Self-Employed,1,4.375632412706311,Low Risk,Senior,Medium"
"36,43784.0,23700.0,315.0,39,Male,Masters,New York,Self-Employed,0,1.8474261603375528,High Risk,Expert,Medium"
"59,62855.0,20725.0,765.0,1,Male,Masters,San Francisco,Unemployed,0,3.032810615199035,Low Risk,Fresher,High"
"52,52268.0,26021.0,701.0,15,Male,Phd,Houston,Unemployed,0,2.0086852926482455,Low Risk,Senior,Medium"
"63,51418.0,15120.0,593.0,29,Male,Bachelors,Houston,Salaried,0,3.4006613756613757,High Risk,Expert,Medium"
"43,34276.0,28641.0,470.0,35,Male,Bachelors,Chicago,Salaried,0,1.1967459236758493,High Risk,Expert,Medium"
"68,46550.0,18870.0,331.0,3,Female,Masters,San Francisco,Unemployed,0,2.4668786433492316,High Risk,Junior,Medium"
"46,38352.0,7087.0,514.0,23,Male,Bachelors,Chicago,Self-Employed,0,5.411598701848455,High Risk,Expert,Medium"
"37,35953.0,18989.0,579.0,26,Female,High School,New York,Salaried,0,1.8933593132866395,High Risk,Expert,Medium"
"66,32242.0,21782.0,481.0,36,Female,Phd,Chicago,Unemployed,0,1.4802130199247086,High Risk,Expert,Medium"
"38,48727.0,15166.0,804.0,1,Male,Masters,San Francisco,Unemployed,0,3.212910457602532,Low Risk,Fresher,Medium"
"27,52607.0,7449.0,641.0,14,Male,Masters,Houston,Self-Employed,0,7.062290240300712,Low Risk,Senior,Medium"
"22,79908.0,15773.0,321.0,10,Male,Bachelors,San Francisco,Self-Employed,0,5.066125657769606,High Risk,Mid,High"
"53,43168.0,17075.0,373.0,26,Female,Bachelors,Chicago,Salaried,0,2.5281405563689603,High Risk,Expert,Medium"
"23,49247.0,21462.0,465.0,22,Female,Phd,Houston,Salaried,0,2.294613735905321,High Risk,Expert,Medium"
"43,31249.0,28969.0,533.0,34,Male,High School,Houston,Unemployed,0,1.0787048223963547,High Risk,Expert,Medium"
"21,59184.0,21526.0,674.0,29,Male,Masters,Houston,Unemployed,0,2.7494193068846977,Low Risk,Expert,Medium"
"56,55971.0,21665.0,732.0,23,Female,Masters,San Francisco,Unemployed,0,2.5834756519732287,Low Risk,Expert,Medium"
"56,72326.0,23075.0,633.0,18,Female,Masters,San Francisco,Unemployed,0,3.134387865655471,Low Risk,Senior,High"
"67,66674.0,5961.0,839.0,28,Female,Masters,Chicago,Self-Employed,1,11.185036067773863,Low Risk,Expert,High"
"52,55271.0,6700.0,334.0,12,Male,High School,New York,Salaried,0,8.249402985074626,High Risk,Senior,Medium"
"18,42949.0,8024.0,743.0,22,Male,Phd,Chicago,Salaried,0,5.352567298105683,Low Risk,Expert,Medium"
"41,53070.0,17014.0,530.0,11,Male,Phd,Houston,Salaried,0,3.119195956271306,High Risk,Senior,Medium"
"53,48335.0,5026.0,617.0,28,Male,High School,Chicago,Salaried,1,9.616991643454039,Low Risk,Expert,Medium"
"23,64301.0,14482.0,642.0,5,Female,Phd,New York,Self-Employed,1,4.440063527137136,Low Risk,Junior,High"
"58,62393.0,9054.0,579.0,22,Female,Phd,Chicago,Unemployed,0,6.8912083057212286,High Risk,Expert,High"
"63,45554.0,23902.0,765.0,30,Male,Bachelors,New York,Salaried,1,1.9058656179399214,Low Risk,Expert,Medium"
"61,28070.0,23501.0,378.0,20,Male,High School,New York,Salaried,0,1.1944172588400495,High Risk,Senior,Low"
"48,70001.0,17595.0,748.0,23,Male,Phd,Houston,Unemployed,0,3.9784597897129865,Low Risk,Expert,High"
"37,58728.0,4800.0,581.0,7,Male,Bachelors,New York,Self-Employed,0,12.235,High Risk,Mid,Medium"
"41,45208.0,18103.0,356.0,8,Male,High School,San Francisco,Self-Employed,0,2.4972656465779153,High Risk,Mid,Medium"
"42,58143.0,22629.0,490.0,21,Male,High School,Chicago,Salaried,0,2.569402094657298,High Risk,Expert,Medium"
"53,51123.0,26486.0,762.0,3,Male,Masters,Chicago,Salaried,1,1.9301895340934834,Low Risk,Junior,Medium"
"38,69779.0,34027.0,341.0,12,Male,Bachelors,San Francisco,Salaried,0,2.050695036294707,High Risk,Senior,High"
"47,21053.0,28948.0,785.0,33,Male,Bachelors,San Francisco,Self-Employed,0,0.7272695868453779,Low Risk,Expert,Low"
"41,44042.0,21318.0,472.0,2,Male,Bachelors,Houston,Salaried,0,2.0659536541889483,High Risk,Fresher,Medium"
"61,73986.0,17718.0,549.0,36,Female,High School,Chicago,Unemployed,0,4.175753471046393,High Risk,Expert,High"
"59,58448.0,14057.0,809.0,27,Female,Bachelors,San Francisco,Self-Employed,1,4.157928434232055,Low Risk,Expert,Medium"
"47,76589.0,30845.0,801.0,25,Female,High School,Houston,Self-Employed,1,2.4830280434430216,Low Risk,Expert,High"
"39,31673.0,21333.0,492.0,33,Female,Phd,Chicago,Unemployed,0,1.4846950733605213,High Risk,Expert,Medium"
"45,66083.0,25044.0,464.0,14,Male,Phd,Chicago,Unemployed,0,2.6386759303625618,High Risk,Senior,High"
"24,65183.0,15278.0,389.0,7,Female,Phd,San Francisco,Self-Employed,0,4.266461578740673,High Risk,Mid,High"
"52,24774.0,10073.0,357.0,34,Female,Masters,New York,Salaried,0,2.4594460438796784,High Risk,Expert,Low"
"45,45567.0,16797.0,562.0,23,Female,High School,New York,Self-Employed,0,2.7128058581889625,High Risk,Expert,Medium"
"31,48402.0,17577.0,542.0,36,Female,Bachelors,San Francisco,Salaried,0,2.7537122375832053,High Risk,Expert,Medium"
"27,25707.0,21534.0,518.0,3,Female,Phd,New York,Unemployed,0,1.19378657007523,High Risk,Junior,Low"
"33,45881.0,14101.0,308.0,11,Male,Phd,Chicago,Salaried,0,3.2537408694418835,High Risk,Senior,Medium"
"33,63098.0,20200.0,729.0,18,Female,High School,Houston,Unemployed,0,3.1236633663366336,Low Risk,Senior,High"
"48,44136.0,29422.0,312.0,14,Female,Bachelors,Houston,Salaried,0,1.5001019645163483,High Risk,Senior,Medium"
"59,53632.0,6616.0,524.0,29,Male,Masters,San Francisco,Salaried,0,8.106408706166869,High Risk,Expert,Medium"
"42,53741.0,3065.0,366.0,36,Female,Phd,Houston,Unemployed,0,17.533768352365417,High Risk,Expert,Medium"
"30,49818.0,29967.0,802.0,11,Male,Phd,San Francisco,Salaried,1,1.6624286715386927,Low Risk,Senior,Medium"
"23,39422.0,8291.0,483.0,18,Female,Phd,New York,Self-Employed,0,4.754794355325052,High Risk,Senior,Medium"
"61,59882.0,16959.0,507.0,33,Male,Bachelors,Chicago,Salaried,0,3.530986496845333,High Risk,Expert,Medium"
"26,26194.0,24868.0,827.0,6,Male,Phd,New York,Self-Employed,0,1.0533215377191572,Low Risk,Mid,Low"
"62,50129.0,19526.0,599.0,27,Male,Bachelors,San Francisco,Unemployed,0,2.5672948888661273,High Risk,Expert,Medium"
"53,70782.0,19414.0,540.0,27,Female,Bachelors,Chicago,Salaried,0,3.6459256206861026,High Risk,Expert,High"
"60,43289.0,20579.0,754.0,28,Female,Phd,Chicago,Salaried,1,2.103552164828223,Low Risk,Expert,Medium"
"35,60883.0,34245.0,543.0,19,Male,Bachelors,New York,Self-Employed,0,1.7778653818075631,High Risk,Senior,High"
"60,52451.0,14450.0,537.0,10,Male,Masters,Chicago,Unemployed,0,3.629826989619377,High Risk,Mid,Medium"
"38,61182.0,28407.0,545.0,38,Male,High School,New York,Self-Employed,0,2.1537649170978983,High Risk,Expert,High"
"21,50577.0,24044.0,644.0,22,Male,Phd,New York,Self-Employed,1,2.1035185493262354,Low Risk,Expert,Medium"
"67,14176.0,19844.0,783.0,19,Male,Phd,Chicago,Self-Employed,1,0.71437210239871,Low Risk,Senior,Low"
"50,67699.0,12737.0,609.0,19,Male,High School,San Francisco,Salaried,1,5.315144853576196,Low Risk,Senior,High"
"44,81050.0,23611.0,583.0,10,Male,High School,Chicago,Salaried,0,3.4327220363389945,High Risk,Mid,High"
"24,69261.0,17552.0,337.0,1,Male,High School,Chicago,Salaried,0,3.946046034639927,High Risk,Fresher,High"
"23,-3083.0,16964.0,331.0,12,Male,Phd,New York,Salaried,0,-0.18173779768922424,High Risk,Senior,"
"32,56766.0,13863.0,542.0,12,Female,Phd,Chicago,Salaried,0,4.094784678640987,High Risk,Senior,Medium"
"35,42999.0,27999.0,591.0,14,Male,Phd,San Francisco,Self-Employed,0,1.5357334190506804,High Risk,Senior,Medium"
"49,33736.0,13858.0,591.0,30,Female,Bachelors,Chicago,Self-Employed,0,2.434406119209121,High Risk,Expert,Medium"
"28,51841.0,13907.0,681.0,22,Male,Masters,San Francisco,Salaried,1,3.727691090817574,Low Risk,Expert,Medium"
"37,47766.0,26224.0,579.0,21,Female,Masters,Houston,Salaried,0,1.8214612568639414,High Risk,Expert,Medium"
"41,57630.0,18845.0,499.0,15,Male,High School,Houston,Unemployed,0,3.0581055983019367,High Risk,Senior,Medium"
"32,50849.0,19061.0,634.0,28,Female,High School,Houston,Unemployed,0,2.667698441844604,Low Risk,Expert,Medium"
"65,33188.0,28263.0,746.0,19,Male,Phd,Chicago,Self-Employed,0,1.1742560945405653,Low Risk,Senior,Medium"
"24,41351.0,30510.0,647.0,27,Male,Masters,New York,Unemployed,0,1.3553261225827598,Low Risk,Expert,Medium"
"38,38931.0,2977.0,577.0,26,Male,Masters,San Francisco,Self-Employed,0,13.077258985555929,High Risk,Expert,Medium"
"59,24253.0,18970.0,831.0,28,Female,Bachelors,Houston,Unemployed,0,1.2784923563521349,Low Risk,Expert,Low"
"43,29425.0,8718.0,698.0,4,Male,Phd,San Francisco,Salaried,0,3.3752007341133288,Low Risk,Junior,Low"
"61,46834.0,16906.0,690.0,37,Male,Phd,New York,Salaried,1,2.770259079616704,Low Risk,Expert,Medium"
"31,71356.0,19946.0,309.0,37,Male,Masters,San Francisco,Self-Employed,0,3.5774591396771283,High Risk,Expert,High"
"54,41967.0,17161.0,848.0,1,Female,Masters,San Francisco,Self-Employed,1,2.4454868597401083,Low Risk,Fresher,Medium"
"38,38639.0,11798.0,358.0,19,Female,Bachelors,Houston,Self-Employed,0,3.2750466180708595,High Risk,Senior,Medium"
"35,32281.0,11392.0,387.0,12,Male,Bachelors,San Francisco,Self-Employed,0,2.8336551966292136,High Risk,Senior,Medium"
"22,50458.0,25824.0,758.0,25,Male,Phd,Houston,Unemployed,0,1.9539188351920693,Low Risk,Expert,Medium"
"20,67689.0,32278.0,403.0,34,Female,Bachelors,New York,Salaried,0,2.097063015056695,High Risk,Expert,High"
"40,80040.0,3516.0,403.0,7,Female,Masters,Houston,Unemployed,0,22.764505119453926,High Risk,Mid,High"
"43,54281.0,17379.0,553.0,27,Male,Phd,San Francisco,Salaried,0,3.1233672823522642,High Risk,Expert,Medium"
"54,52100.0,25856.0,634.0,14,Male,Bachelors,New York,Salaried,1,2.0150061881188117,Low Risk,Senior,Medium"
"41,41848.0,19739.0,762.0,7,Male,Phd,Chicago,Unemployed,0,2.120066872688586,Low Risk,Mid,Medium"
"66,44352.0,11091.0,848.0,10,Female,Phd,Chicago,Self-Employed,1,3.998918041655396,Low Risk,Mid,Medium"
"36,59438.0,16178.0,600.0,28,Female,Masters,New York,Unemployed,0,3.6740017307454567,Low Risk,Expert,Medium"
"68,45277.0,22417.0,640.0,4,Male,Phd,New York,Unemployed,0,2.019761787928804,Low Risk,Junior,Medium"
"42,47566.0,17542.0,791.0,6,Female,Bachelors,San Francisco,Unemployed,0,2.7115494242389695,Low Risk,Mid,Medium"
"38,49620.0,19616.0,383.0,17,Female,Bachelors,Chicago,Salaried,0,2.5295676998368677,High Risk,Senior,Medium"
"29,41138.0,19847.0,558.0,27,Male,Masters,New York,Self-Employed,0,2.0727565878974152,High Risk,Expert,Medium"
"58,48875.0,15806.0,659.0,11,Male,Masters,Chicago,Salaried,1,3.092180184739972,Low Risk,Senior,Medium"
"50,19709.0,26533.0,386.0,11,Male,Bachelors,Chicago,Unemployed,0,0.7428108393321524,High Risk,Senior,Low"
"67,58233.0,16180.0,727.0,35,Female,Phd,San Francisco,Unemployed,0,3.599072929542645,Low Risk,Expert,Medium"
"59,41719.0,37837.0,642.0,10,Male,Bachelors,Houston,Salaried,1,1.1025979860982635,Low Risk,Mid,Medium"
"24,55608.0,19378.0,646.0,5,Female,Masters,New York,Self-Employed,1,2.8696459902982765,Low Risk,Junior,Medium"
"39,62774.0,-801.0,395.0,20,Female,Bachelors,Chicago,Unemployed,0,-78.36953807740325,High Risk,Senior,High"
"50,69203.0,30038.0,554.0,9,Female,Phd,Houston,Salaried,0,2.3038484586190826,High Risk,Mid,High"
"34,46035.0,30012.0,435.0,31,Female,Bachelors,Houston,Salaried,0,1.5338864454218313,High Risk,Expert,Medium"
"41,22950.0,23657.0,547.0,32,Male,Phd,Chicago,Salaried,0,0.9701145538318469,High Risk,Expert,Low"
"51,54008.0,25053.0,798.0,16,Female,Masters,Houston,Salaried,1,2.155749810401948,Low Risk,Senior,Medium"
"45,51929.0,37278.0,785.0,2,Male,Masters,Houston,Unemployed,0,1.3930200118032083,Low Risk,Fresher,Medium"
"60,44815.0,12298.0,701.0,17,Female,High School,New York,Self-Employed,1,3.644088469669865,Low Risk,Senior,Medium"
"58,47997.0,21066.0,711.0,9,Male,Bachelors,Chicago,Salaried,1,2.278410709199658,Low Risk,Mid,Medium"
"56,52155.0,35758.0,747.0,38,Female,Masters,San Francisco,Salaried,1,1.4585547290116896,Low Risk,Expert,Medium"
"39,55426.0,37453.0,546.0,7,Male,Bachelors,Houston,Self-Employed,1,1.4798814514191119,High Risk,Mid,Medium"
"66,54797.0,17071.0,720.0,33,Male,Masters,Chicago,Unemployed,0,3.209946693222424,Low Risk,Expert,Medium"
"34,49488.0,36081.0,423.0,36,Female,Phd,New York,Salaried,0,1.3715806102935062,High Risk,Expert,Medium"
"51,55764.0,26421.0,559.0,32,Female,Phd,New York,Self-Employed,0,2.1105938458044737,High Risk,Expert,Medium"
"23,45725.0,31962.0,468.0,9,Male,High School,New York,Self-Employed,0,1.430605093548589,High Risk,Mid,Medium"
"63,59630.0,26159.0,410.0,39,Female,Masters,Houston,Unemployed,0,2.2795213884322796,High Risk,Expert,Medium"
"23,40588.0,22444.0,589.0,17,Male,High School,San Francisco,Self-Employed,0,1.808412047763322,High Risk,Senior,Medium"
"51,51096.0,37675.0,312.0,24,Male,High School,New York,Unemployed,0,1.3562309223623092,High Risk,Expert,Medium"
"18,25644.0,15771.0,579.0,35,Male,Masters,San Francisco,Self-Employed,0,1.6260224462621267,High Risk,Expert,Low"
"27,44451.0,35218.0,322.0,1,Male,Masters,Chicago,Salaried,0,1.262167073655517,High Risk,Fresher,Medium"
"38,58512.0,36486.0,499.0,18,Female,Phd,New York,Unemployed,0,1.6036836046702845,High Risk,Senior,Medium"
"22,34494.0,30904.0,541.0,9,Female,High School,Houston,Self-Employed,0,1.1161661920786954,High Risk,Mid,Medium"
"19,45198.0,19426.0,538.0,2,Female,Phd,New York,Salaried,0,2.3266755894162463,High Risk,Fresher,Medium"
"39,13924.0,21955.0,602.0,18,Female,Bachelors,Houston,Self-Employed,1,0.6342063311318606,Low Risk,Senior,Low"
"65,29479.0,9802.0,464.0,25,Female,Bachelors,Chicago,Salaried,0,3.0074474597021017,High Risk,Expert,Low"
"19,33403.0,16379.0,475.0,24,Male,High School,San Francisco,Unemployed,0,2.039379693509982,High Risk,Expert,Medium"
"27,51526.0,24966.0,328.0,16,Female,High School,San Francisco,Salaried,0,2.0638468316911,High Risk,Senior,Medium"
"51,55001.0,8586.0,834.0,9,Female,Masters,San Francisco,Self-Employed,1,6.405893314698346,Low Risk,Mid,Medium"
"33,49159.0,17617.0,593.0,10,Female,Masters,New York,Salaried,0,2.7904296985865926,High Risk,Mid,Medium"
"65,44261.0,35559.0,776.0,10,Male,High School,New York,Salaried,1,1.244720042745859,Low Risk,Mid,Medium"
"68,44313.0,18765.0,682.0,11,Female,High School,Chicago,Unemployed,0,2.361470823341327,Low Risk,Senior,Medium"
